cif,formula,sgnum,sitios,atoms,elements,target,prediction
9007317,Mg5.36Cr16Fe2.64O32,227,3,56.0,4.0,2,2
9007318,Mg5.04Cr16Fe2.96O32,227,3,56.0,4.0,2,2
9007320,Mg2.8Cr16Fe5.2O32,227,3,56.0,4.0,2,2
9007322,Mg1.92Cr16Fe6.08O32,227,3,56.0,4.0,2,2
9007323,Mg1.04Cr16Fe6.96O32,227,3,56.0,4.0,2,2
9007345,Mg2.4Al15.52Fe6.08O32,227,3,56.0,4.0,2,2
9007346,Mg2.32Al15.52Fe6.16O32,227,3,56.0,4.0,2,2
9007349,Mg2.32Al15.6Fe6.08O32,227,3,56.0,4.0,2,2
9007350,Mg2.32Al15.44Fe6.16O32,227,3,55.92,4.0,2,2
9007351,Mg2.4Al15.36Fe6.08O32,227,3,55.84,4.0,2,2
9007352,Mg2.32Al15.28Fe6.16O32,227,3,55.76,4.0,2,2
9007353,Mg2.32Al15.36Fe6.0O32,227,3,55.68,4.0,2,2
9007354,Mg2.32Al15.04Fe6O32,227,3,55.36,4.0,2,2
9007355,Mg2.32Al14.96Fe5.92O32,227,3,55.2,4.0,2,2
9007356,Mg2.24Al14.72Fe6.0O32,227,3,54.96,4.0,2,2
9007357,Mg2.32Al14.72Fe5.92O32,227,3,54.96,4.0,2,2
9007358,Mg2.32Al14.56Fe5.76O32,227,3,54.64,4.0,2,2
9007359,Mg2.32Al14.48Fe5.84O32,227,3,54.64,4.0,2,2
9007707,Mg0.312Fe23.688O32,227,3,56.0,3.0,2,2
9009226,Mg6.24Fe17.152Re0.608O32,227,3,56.0,4.0,2,2
9009794,Mg2VO4,227,3,56.0,3.0,2,2
9009795,V2ZnO4,227,3,56.0,3.0,2,2
9009851,Co(NiS2)2,227,3,56.0,3.0,2,2
9009894,Zn8.64Fe15.36O32,227,3,56.0,3.0,2,2
9009920,ZnFe4NiO8,227,3,56.0,4.0,2,2
9009921,Zn3.2Cd0.8Fe16Ni4O32,227,3,56.0,5.0,2,2
9009922,Zn2.4Cd1.6Fe16Ni4O32,227,3,56.0,5.0,2,2
9009923,Zn1.6Cd2.4Fe16Ni4O32,227,3,56.0,5.0,2,2
9009925,CdFe4NiO8,227,3,56.0,4.0,2,2
9009940,Cu(IrS2)2,141,3,28.0,3.0,2,2
9009941,Cu(IrS2)2,227,3,56.0,3.0,2,2
9010109,Fe7.6Ni16.4S32,227,3,56.0,3.0,2,2
9010110,Fe8.24Ni15.76S32,227,3,56.0,3.0,2,2
9010111,Fe6.72Ni17.28S32,227,3,56.0,3.0,2,2
9010112,Fe7.92Ni16.08S32,227,3,56.0,3.0,2,2
9010113,Fe6.64Ni17.36S32,227,3,56.0,3.0,2,2
9010114,Fe9.04Ni14.96S32,227,3,56.0,3.0,2,2
9010115,Fe9.52Ni14.48S32,227,3,56.0,3.0,2,2
9010116,Fe9.6Ni14.4S32,227,3,56.0,3.0,2,2
9010141,Mg7.096Mn2.432Al14.464O32,227,3,55.992,4.0,2,2
9010293,Mg(FeO2)2,91,5,28.0,3.0,2,2
9010486,Mg2GeO4,227,3,56.0,3.0,2,2
9011211,FeCu2Sn3S8,227,3,56.0,4.0,2,2
9011488,Mn6.4Fe4.8O16,227,3,54.4,3.0,2,2
9011865,Cr14.4Fe9.6S32,227,3,56.0,3.0,2,2
9011866,Cr16Fe6.4Cu1.6S32,227,3,56.0,4.0,2,2
9012044,Mn(CrS2)2,227,3,56.0,3.0,2,2
9012045,Cr2FeS4,227,3,56.0,3.0,2,2
9012047,Cr2CuS4,227,3,56.0,3.0,2,2
9012050,Zn(CrSe2)2,227,3,56.0,3.0,2,2
9012051,MnCr2O4,227,3,56.0,3.0,2,2
9012052,Cr2CdO4,227,3,56.0,3.0,2,2
9012142,Cr16Fe1.6Cu6.4S32,227,3,56.0,4.0,2,2
9012146,Cr16Fe5.6Cu2.4S32,227,3,56.0,4.0,2,2
9012148,Cr16Fe7.2Cu0.8S32,227,3,56.0,4.0,2,2
9012150,Cu(RhS2)2,227,3,56.0,3.0,2,2
9012153,Fe2.4Cu5.6Rh16S32,141,3,28.0,4.0,2,3
9012154,Fe3.2Cu4.8Rh16S32,227,3,56.0,4.0,2,2
9012155,FeCu(RhS2)4,227,3,56.0,4.0,2,2
9012156,Fe4.4Cu3.6Rh16S32,227,3,56.0,4.0,2,2
9012157,Fe4.8Cu3.2Rh16S32,227,3,56.0,4.0,2,2
9012158,Fe5.2Cu2.8Rh16S32,227,3,56.0,4.0,2,2
9012160,Fe6.4Cu1.6Rh16S32,227,3,56.0,4.0,2,2
9012161,Fe7.2Cu0.8Rh16S32,227,3,56.0,4.0,2,2
9012163,Cr16Cu8Se9.6S22.4,227,3,56.0,4.0,2,2
9012164,Cr16Fe0.8Cu7.2Se9.6S22.4,227,3,56.0,5.0,2,2
9012165,Cr16Fe1.6Cu6.4Se9.6S22.4,227,3,56.0,5.0,2,2
9012166,Cr16Fe2.4Cu5.6Se9.6S22.4,227,3,56.0,5.0,2,2
9012167,Cr16Fe3.2Cu4.8Se9.6S22.4,227,3,56.0,5.0,2,2
9012168,Cr16Fe3.6Cu4.4Se9.6S22.4,227,3,56.0,5.0,2,2
9012170,Cr16Fe4.4Cu3.6Se9.6S22.4,227,3,56.0,5.0,2,2
9012173,Cr16Fe5.6Cu2.4Se9.6S22.4,227,3,56.0,5.0,2,2
9012174,Cr16Fe6.4Cu1.6Se9.6S22.4,227,3,56.0,5.0,2,2
9012176,Cr16Fe8Se9.6S22.4,227,3,56.0,4.0,2,2
9012321,Mg(InS2)2,227,3,56.0,3.0,2,2
9012322,Ca(InS2)2,227,3,56.0,3.0,2,2
9012324,In2HgS4,227,3,56.0,3.0,2,2
9012326,In2FeS4,227,3,56.0,3.0,2,2
9012329,V2FeO4,227,3,56.0,3.0,2,2
9012330,V2CdO4,227,3,56.0,3.0,2,2
9012337,AlV2O4,227,3,56.0,3.0,2,2
9012438,Fe2CuO4,227,3,56.0,3.0,2,2
9012442,ZnFe4CuO8,227,3,56.0,4.0,2,2
9012443,Zn4.8Fe16Cu3.2O32,227,3,56.0,4.0,2,2
9012446,Al(FeO2)2,227,3,56.0,3.0,2,2
9012841,Fe17.12Cu6.88O32,227,3,56.0,3.0,2,2
9012842,Mn2ZnO4,141,3,28.0,3.0,2,2
9013148,Cr13.6Co9.6Sb0.8O32,227,3,56.0,4.0,2,2
9013150,Cr8.8Co12.8Sb2.4O32,227,3,56.0,4.0,2,2
9013152,CrCo4SbO8,227,3,56.0,4.0,2,2
9013153,Cr1.6Co17.6Sb4.8O32,227,3,56.0,4.0,2,2
9013154,Co18.66672Sb5.33328O32,227,3,56.0,3.0,2,2
9013530,Ti0.768Fe23.232O32,227,3,56.0,3.0,2,2
9013531,Ti0.784Fe23.216O32,227,3,56.0,3.0,2,2
9013532,Ti1.488Fe22.512O32,227,3,56.0,3.0,2,2
9013533,Ti1.936Fe22.064O32,227,3,56.0,3.0,2,2
9013534,Ti2.832Fe21.168O32,227,3,56.0,3.0,2,2
9013535,Ti3.696Fe20.304O32,227,3,56.0,3.0,2,2
9013536,Ti4.68Al0.224Fe19.096O32,227,3,56.0,4.0,2,2
9013537,Ti5.152Fe18.848O32,227,3,56.0,3.0,2,2
9013538,Ti5.704Fe18.296O32,227,3,55.983999999999995,3.0,2,2
9013539,Ti5.52Fe18.48O32,227,3,56.0,3.0,2,2
9013540,Ti6.016Fe17.984O32,227,3,56.0,3.0,2,2
9013541,Ti6.008Fe17.976O32,227,3,56.0,3.0,2,2
9013542,Ti6.048Fe17.952O32,227,3,56.0,3.0,2,2
9013543,Ti6.4Fe17.6O32,227,3,56.0,3.0,2,2
9013544,Ti6.76Fe17.24O32,227,3,56.0,3.0,2,2
9013545,Ti7.264Fe16.736O32,227,3,56.0,3.0,2,2
9013546,Ti7.44Fe16.56O32,227,3,56.0,3.0,2,2
9013547,Ti7.56Fe16.44O32,227,3,55.983999999999995,3.0,2,2
9013620,Mg1.104Al15.712Fe7.024O32,227,3,55.84,4.0,2,2
9013622,Mg1.168Ti0.032Al15.248Fe7.472O32,227,3,55.92,5.0,2,2
9013623,Mg1.2Ti0.048Mn0.048Al15.44Fe7.184O32,227,3,55.92,6.0,2,2
9013626,Mg1.648Ti0.064Al15.552V0.032Fe6.704O32,227,3,56.0,6.0,2,2
9013643,Al16Zn7.68Co0.32O32,227,3,56.0,4.0,2,2
9013644,Al16Zn7.36Co0.64O32,227,3,56.0,4.0,2,2
9013645,Al16.0Zn7.04Co0.96O32,227,3,56.016000000000005,4.0,2,2
9013646,Al8Zn3CoO16,227,3,56.0,4.0,2,2
9013647,Al4ZnCoO8,227,3,56.016000000000005,4.0,2,2
9013648,Al8ZnCo3O16,227,3,56.0,4.0,2,2
9014108,Mg8.008Al12.872Fe3.12O32,227,3,56.0,4.0,2,2
9014114,Mg8Al11.688Fe4.312O32,227,3,56.0,4.0,2,2
9014165,Mg8.008Al11.68Fe4.312O32,227,3,56.0,4.0,2,2
9014226,Mg8.008Al11.688Fe4.304O32,227,3,56.0,4.0,2,2
9014291,Mg8.0Al12.88Fe3.104O32,227,3,55.983999999999995,4.0,2,2
9014334,Mg8.0Al12.88Fe3.12O32,227,3,56.0,4.0,2,2
9014409,Mg8.008Al12.872Fe3.104O32,227,3,55.983999999999995,4.0,2,2
9014418,Mg7.12Al16.0Co0.88O32,227,3,56.0,4.0,2,2
9014430,Mg8.008Al11.68Fe4.304O32,227,3,55.992,4.0,2,2
9014457,Mg7.992Al12.88Fe3.112O32,227,3,55.983999999999995,4.0,2,2
9014463,Mg15.04Si7.6O32,227,3,54.64,3.0,2,2
9014465,Mg8Al11.656Fe4.328O32,227,3,55.983999999999995,4.0,2,2
9014471,Mg15.52Si8O32,227,3,55.52,3.0,2,2
9014499,Mg8Al12.872Fe3.112O32,227,3,55.983999999999995,4.0,2,2
9014508,Mg3Al8CoO16,227,3,56.0,4.0,2,2
9014537,Mg14.72Si7.28O32,227,3,54.0,3.0,2,2
9014548,Mg8.008Al11.664Fe4.328O32,227,3,56.0,4.0,2,2
9014588,Mg2.96Al16Co5.04O32,227,3,56.0,4.0,2,2
9014715,Mg7.992Al12.88Fe3.128O32,227,3,56.0,4.0,2,2
9014717,Mg8Al11.696Fe4.296O32,227,3,55.992,4.0,2,2
9014742,Mg8Al11.6Fe4.4O32,227,3,56.0,4.0,2,2
9014785,Mg15.04Si7.68O32,227,3,54.72,3.0,2,2
9014821,Mg8.008Al12.88Fe3.112O32,227,3,56.0,4.0,2,2
9014846,Mg14.72Si7.6O32,227,3,54.32,3.0,2,2
9014985,Mg14.88Si7.52O32,227,3,54.4,3.0,2,2
9015020,Mg8.0Al11.68Fe4.304O32,227,3,55.983999999999995,4.0,2,2
9015023,Mg15.36Si7.84O32,227,3,55.2,3.0,2,2
9015051,Mg8.016Al11.68Fe4.296O32,227,3,55.992,4.0,2,2
9015214,Mg14.72Si7.44O32,227,3,54.16,3.0,2,2
9015272,Mg6.08Al16Cu1.92O32,227,3,56.0,4.0,2,2
9015304,Mg7.04Al16Cu0.96O32,227,3,56.0,4.0,2,2
9015341,Mg15.36Si8O32,227,3,55.36,3.0,2,2
9015352,Mg8Al12.872Fe3.128O32,227,3,56.0,4.0,2,2
9015551,Mg7.52Al16Cu0.48O32,227,3,56.0,4.0,2,2
9015589,Mg4.16Al16.0Co3.84O32,227,3,56.0,4.0,2,2
9015610,Mg15.2Si7.92O32,227,3,55.12,3.0,2,2
9015626,Mg7.44Al16Co0.56O32,227,3,56.0,4.0,2,2
9015664,Mg8.024Al11.672Fe4.296O32,227,3,55.992,4.0,2,2
9015705,Mg8.0Al12.888Fe3.104O32,227,3,55.992,4.0,2,2
9015756,Mg1.76Al16.0Cu6.24O32,227,3,56.0,4.0,2,2
9015782,Mg8.008Al11.688Fe4.296O32,227,3,55.992,4.0,2,2
9015845,Mg8.008Al11.68Fe4.296O32,227,3,55.983999999999995,4.0,2,2
9015930,Mg8.016Al11.656Fe4.312O32,227,3,55.983999999999995,4.0,2,2
9015946,Mg8.024Al12.864Fe3.112O32,227,3,56.0,4.0,2,2
9015971,Mg8.008Al12.864Fe3.112O32,227,3,55.983999999999995,4.0,2,2
9016021,Mg8Al11.64Fe4.36O32,227,3,56.0,4.0,2,2
9016051,Mg8.016Al11.704Fe4.28O32,227,3,56.0,4.0,2,2
9016138,Mg15.04Si7.84O32,227,3,54.88,3.0,2,2
9016238,Mg8.0Al12.864Fe3.12O32,227,3,55.983999999999995,4.0,2,2
9016336,Mg8.008Al11.672Fe4.304O32,227,3,55.983999999999995,4.0,2,2
9016364,Mg8.016Al11.672Fe4.312O32,227,3,56.0,4.0,2,2
9016416,Mg7.992Al11.688Fe4.32O32,227,3,56.0,4.0,2,2
9016434,Mg4.48Al16Cu3.52O32,227,3,56.0,4.0,2,2
9016474,Mg8.008Al11.672Fe4.312O32,227,3,55.992,4.0,2,2
9016511,Mg2.4Al16.0Cu5.6O32,227,3,56.0,4.0,2,2
9016719,Mg7.28Al16.0Co0.64O32,227,3,55.92,4.0,2,2
8104280,Li1.5Al1.5Si1.5O6,180,3,10.5,4.0,3,3
1534820,Li2MnBr4,227,3,56.0,3.0,3,3
1537530,UGeSe,139,3,12.0,3.0,3,3
9012613,Cr,200,3,8.0,1.0,3,3
7222763,Dy4Cd2Ni3.88,127,3,9.88,3.0,3,3
1531586,AlAuO2,194,3,8.0,3.0,3,3
1537419,Na2HgO2,139,3,10.0,3.0,3,3
2310062,AgClO2,67,3,16.0,3.0,3,3
4331419,Ba2In6.12Au1.88,139,3,10.0,3.0,3,3
1523363,Mn1.6V2.4Ni8Sn4,225,3,16.0,4.0,3,3
2106831,Pt(NO3)2,148,3,27.0,3.0,3,3
7222654,Ba(MgSi)2,139,3,10.0,3.0,3,3
1511313,YSiBRh3,191,3,6.0,4.0,3,3
1522667,PrMnNi4,191,3,6.0,3.0,3,3
1538182,Yb(SiRu)2,139,3,10.0,3.0,3,3
1537022,Tb(AlGe)2,164,3,5.0,3.0,3,3
1524138,TmCu5,216,3,24.0,2.0,3,3
1534090,CaCuF4,140,3,24.0,3.0,3,1
1534886,CuCS,84,3,12.0,3.0,3,3
1528094,Zr20.592S31.264,227,3,51.856,2.0,3,3
1524613,NbCoSn,216,3,12.0,3.0,3,3
1011156,YVO4,141,3,24.0,3.0,3,1
4124111,SrFeO2,123,3,4.0,3.0,3,3
1524729,Er(SiOs)2,139,3,10.0,3.0,3,3
1522111,Y4Ga1.456Ge5.464,74,3,10.92,3.0,3,3
1538745,Tl(NiS)2,139,3,10.0,3.0,3,3
1531762,CoO2,8,3,6.0,2.0,3,3
4124514,Zr2SN2,194,3,10.0,3.0,3,3
8104270,Mg0.6Al1.2Si1.8O6,180,3,9.6,4.0,3,3
1508368,LiTiS2,164,3,4.0,3.0,3,3
1532529,Sc0.8Ti3.2Ni4Sn4,216,3,12.0,4.0,3,3
2300533,Gd15.68Er16.32O48,206,3,80.0,3.0,3,3
1524975,CeFe5,191,3,6.0,2.0,3,3
1510931,CeCo3B2,191,3,6.0,3.0,3,3
1521545,Gd2Ti0.1Mn1.9Si2,129,3,6.0,4.0,3,3
4335678,Np2Se5,137,3,14.0,2.0,3,3
1010183,Cs2PtCl6,225,3,36.0,3.0,3,3
1521597,Gd0.8Y1.2Ti2Ge2,129,3,6.0,4.0,3,3
1510681,BF2,14,3,12.0,2.0,3,3
1527875,Ga4Fe7.2Ni4.8,225,3,16.0,3.0,3,3
1527293,SnF2,19,3,12.0,2.0,3,3
9005866,TiMnO3,161,3,30.0,3.0,3,1
1532177,Nd2TeS2,164,3,5.0,3.0,3,3
4110908,K(InAu2)2,140,3,28.0,3.0,3,2
1010460,Cu2HgI4,111,3,7.0,3.0,3,3
1538346,CeSe2,14,3,12.0,2.0,3,3
1528374,Sr6I1.77Br1.23N3,166,3,12.0,4.0,3,3
1004133,Bi6.4Pt4Pb1.6O15.2,130,3,27.2,4.0,3,3
1525013,HoFeNi4,191,3,6.0,3.0,3,3
8103634,PrS2,14,3,12.0,2.0,3,3
1511415,Zr1.9998Fe11.1602Si1.88B0.96,217,3,16.0,4.0,3,3
1000087,Al2H3(OF)3,227,3,88.0,4.0,3,3
1530068,RbVCl3,194,3,10.0,3.0,3,3
7209364,Ba(AgSn)2,139,3,10.0,3.0,3,3
1537755,MnNi2Sn,225,3,16.0,3.0,3,3
1510396,Eu(SiAu)2,139,3,10.0,3.0,3,3
1542110,TlPF6,205,3,32.0,3.0,3,3
1544717,LiTaO3,161,3,30.0,3.0,3,3
1510414,Gd(SiAu)2,139,3,10.0,3.0,3,3
1008991,TiAsRh,62,3,12.0,3.0,3,3
7221375,KZnSb,194,3,6.0,3.0,3,3
7221443,NbTlWO6,227,3,72.0,4.0,3,3
7221491,Ba2Co2O5.562,194,3,9.562000000000001,3.0,3,1
7222816,KPb,142,3,64.0,2.0,3,3
1525352,Gd3Co,62,3,16.0,2.0,3,3
9009796,BeO2,19,3,12.0,2.0,3,3
1524108,SrCu5,191,3,6.0,2.0,3,3
1521605,Gd4Sc0.4Ti3.6Ge4,139,3,12.0,4.0,3,3
1538033,Tm(GeRu)2,139,3,10.0,3.0,3,3
1523968,La2O3,194,3,5.0,2.0,3,3
4002498,LiErO2,141,3,16.0,3.0,3,3
1536610,MnPtF6,148,3,24.0,3.0,3,3
4031469,Pd(Br2N)2,123,3,7.0,3.0,3,3
8103563,Th(CuP)2,164,3,5.0,3.0,3,3
1524449,Dy1Ga1.5Ni3.5,191,3,6.0,3.0,3,3
1521266,Zr3.18Ti2.82Pb6O18,160,3,15.0,4.0,3,3
2310086,Ti1.278Cr1.278Fe0.864Ni0.42B4Mo2.16,127,3,10.0,6.0,3,3
1522055,Gd4Zr0.8Ti3.2Ge4,139,3,12.0,4.0,3,3
9010584,Mg2.4Ti6Mn3.6O18,148,3,30.0,4.0,3,1
1524439,PrCo3Ni2,191,3,6.0,3.0,3,3
2300498,K1.5Na1.5Nb3O9,160,3,15.0,4.0,3,3
1509325,KAgF4,140,3,24.0,3.0,3,3
1510997,La(CoB)2,139,3,10.0,3.0,3,3
1525252,Ho1Ga1.2Cu3.8,191,3,6.0,3.0,3,3
7222785,SmIn2Rh,63,3,16.0,3.0,3,3
1539832,NdSm(MnGe)4,139,3,10.0,4.0,3,3
1531854,Eu2Ge,62,3,12.0,2.0,3,3
1535540,MoS2,160,3,9.0,2.0,3,3
1526021,Dy0.232Zr3.768Si3.64P0.232O16,141,3,23.872,5.0,3,3
1509348,GaAgS2,122,3,16.0,3.0,3,3
1510225,Li5AuO4,71,3,10.0,3.0,3,3
1539793,VFe2Si,225,3,16.0,3.0,3,3
9009182,SrHBr,129,3,6.0,3.0,3,3
8100739,Li4HN,88,3,24.0,3.0,3,1
1522702,Al2.896Zn2.384Cu10.72,225,3,16.0,3.0,3,3
8103564,Yb(ZnP)2,164,3,5.0,3.0,3,3
1521802,Pr0.1U0.9Al3Ni2,191,3,6.0,4.0,3,3
1518162,Ti1.5Cu3Ni1.5O6,166,3,12.0,4.0,3,3
1510661,Dy(FeB)2,139,3,10.0,3.0,3,3
2300461,Ba0.7714Sr3.2286Mo4O16,88,3,24.0,4.0,3,3
2225831,NaEr(MoO4)2,88,3,24.0,4.0,3,3
9009895,Ni3TeSe,129,3,5.0,3.0,3,3
2010577,BiSeI,62,3,12.0,3.0,3,3
1532444,EuF3,62,3,16.0,2.0,3,3
9015635,Li1.7392Fe4.0008,227,3,5.752000000000001,2.0,3,3
1510739,LaB2Rh3,191,3,6.0,3.0,3,1
9012118,CrAgSe2,166,3,12.0,3.0,3,3
7222602,Rb2PtI6,225,3,36.0,3.0,3,2
1540249,Ce1Al0.99Cu4.01,191,3,6.0,3.0,3,3
1536965,Ce2MgGe2,127,3,10.0,3.0,3,3
1532919,K1.5Na1.5Ti6Bi3O18,160,3,15.0,5.0,3,3
1524133,ErNi5,191,3,6.0,2.0,3,3
2105804,RbYS2,166,3,12.0,3.0,3,3
4030810,D2Sr,62,3,12.0,2.0,3,3
1534332,RbGdO2,166,3,12.0,3.0,3,3
4329799,ThSO,129,3,6.0,3.0,3,3
2106982,Hg2GeO4,70,3,56.0,3.0,3,2
1524636,Ce1Mn2.55Ni2.45,191,3,6.0,3.0,3,3
1524552,ZrZnCu2,225,3,16.0,3.0,3,3
4311687,Ba2BiSb2,71,3,10.0,3.0,3,3
9009263,Sn2.44Pb1.56Se0.28S3.72,62,3,8.0,4.0,3,3
7223699,Na4Cl4O16.032,225,3,24.031999999999996,3.0,3,3
2311024,H3ClO,166,3,15.0,3.0,3,3
1524505,SmCu5,191,3,6.0,2.0,3,3
1510815,SmB2Rh3,191,3,6.0,3.0,3,3
1524925,Ti1.334Cr0.666In2O4,12,3,8.0,4.0,3,3
1526354,CsInCuF6,227,3,72.0,4.0,3,3
8103616,NaNO3,166,3,15.0,3.0,3,3
1525429,DyCo5,191,3,6.0,2.0,3,3
1538179,Y(SiRu)2,139,3,10.0,3.0,3,3
2209033,Eu3.84Mo4O16,88,3,23.84,3.0,3,3
1539020,Ti5Ge3,193,3,16.0,2.0,3,3
7209396,Si2.76P2.88Au3,160,3,8.64,3.0,3,3
1522374,LaGa6,125,3,14.0,2.0,3,3
1541236,Al5.598Ge1W1.402,200,3,8.0,3.0,3,3
1510794,B2O,164,3,6.0,2.0,3,3
1510131,EuSi2PdAu,139,3,10.0,4.0,3,3
8101631,RbSn,142,3,64.0,2.0,3,3
1509908,BaAg5,191,3,6.0,2.0,3,3
1523425,LiAl2Ir,225,3,16.0,3.0,3,3
1539923,Nb2Al0.6668Se4,194,3,6.667999999999999,3.0,3,3
1534617,Mg6.24Sn21.76Rh12,229,3,40.0,3.0,3,3
8103752,Li1.988Nd2.012Mo4O16,88,3,24.0,4.0,3,3
1010889,Rb2PdCl6,225,3,36.0,3.0,3,2
4339494,SrZnIn3,139,3,10.0,3.0,3,3
1521373,In4Cu3.896Se7.9568,122,3,15.856,3.0,3,2
1539465,Ho(SiIr)2,139,3,10.0,3.0,3,3
8103269,CaGa2Ni,63,3,16.0,3.0,3,3
1533159,Tm(CuGe)2,139,3,10.0,3.0,3,3
2107211,InOF,70,3,48.0,3.0,3,3
1510345,Pr2Ga6.5Au1.5,139,3,10.0,3.0,3,3
1509571,Zr3Ag,123,3,4.0,2.0,3,3
2013916,CeNbO4,88,3,24.0,3.0,3,1
1530487,Ti6Fe3.6Co2.4O18,148,3,30.0,4.0,3,3
9016696,Si(NF3)2,225,3,36.0,3.0,3,3
2107218,La(BC)2,131,3,10.0,3.0,3,3
2310665,TiSiNi,62,3,12.0,3.0,3,3
1521957,Ce10Ge3.9Pd2.1,193,3,16.0,3.0,3,3
1523008,BiTeI,156,3,3.0,3.0,3,3
7209413,Sr(SiAu)2,139,3,10.0,3.0,3,3
1536483,CeSiOs,129,3,6.0,3.0,3,3
1010313,Bi2O3,197,3,60.0,2.0,3,3
4315625,Ba2ZnAs2,72,3,20.0,3.0,3,3
2018883,Er(BRh)4,142,3,72.0,3.0,3,3
1534370,KErO2,166,3,12.0,3.0,3,3
1528914,Li1.05Co3O6,166,3,10.05,3.0,3,3
1510426,PrInAu2,225,3,16.0,3.0,3,3
1008842,BiOF,129,3,6.0,3.0,3,3
1519662,Li2.1Ti3S6,166,3,11.1,3.0,3,3
4334700,Dy4Al1.59Ge4.41,71,3,10.0,3.0,3,3
1521571,Lu(SiRu)2,139,3,10.0,3.0,3,3
7109248,Ag2HgO2,96,3,20.0,3.0,3,3
1539059,Y(MnSi)2,139,3,10.0,3.0,3,3
1509351,GaAgSe2,122,3,16.0,3.0,3,3
1538580,Pr(NiP)2,139,3,10.0,3.0,3,3
8103028,Sm1Ge2.5,25,3,3.5,2.0,3,3
1526813,Cs(BH)6,202,3,104.0,3.0,3,3
1539896,Cs2MnSe2,72,3,20.0,3.0,3,3
1524801,Fe3.43Ge1.95,194,3,5.38,2.0,3,3
1522822,Zn(GaNi)3,230,3,112.0,3.0,3,3
1510579,Hg5Au6,193,3,22.0,2.0,3,3
1525034,MgCuSn,216,3,12.0,3.0,3,3
1530611,PrIO,129,3,6.0,3.0,3,3
4001137,Dy4Sn4.332Ge3.668,63,3,12.0,3.0,3,3
1522792,NdNiSn,62,3,12.0,3.0,3,3
1527668,Ni2.86Te2,129,3,4.86,2.0,3,3
7222930,LiInSn,216,3,12.0,3.0,3,3
4120178,Ba12In12.186Au41.814,167,3,66.0,3.0,3,3
1521600,Gd0.8Y3.2Ti4Ge4,139,3,12.0,4.0,3,3
1521517,La0.04Pb3.96W4O16,88,3,24.0,4.0,3,3
1008544,Pr(MnSi)2,139,3,10.0,3.0,3,3
1528052,RbYbO2,166,3,12.0,3.0,3,3
7222715,ErCdCu4,216,3,24.0,3.0,3,3
9008064,Cu2Se,216,3,12.0,2.0,3,3
1524418,Ce1Co2.5Cu2.5,191,3,6.0,3.0,3,3
1010469,PbBrF,129,3,6.0,3.0,3,3
1528431,ErCuSe2,164,3,4.0,3.0,3,3
1509489,RbAgO,119,3,24.0,3.0,3,3
4344371,LiCrS2,164,3,4.0,3.0,3,3
4002058,CaMg2(AlN2)2,87,3,18.0,4.0,3,2
2310668,Cs2ThCl6,164,3,9.0,3.0,3,2
1526895,PrTiGe,129,3,6.0,3.0,3,3
1534551,MoCl4,163,3,15.0,2.0,3,3
1510958,Y2Co4Si0.4B3.6,139,3,10.0,4.0,3,3
4110910,K2.6Rb1.4In8Au16,140,3,28.0,4.0,3,2
2310012,AcBrO,129,3,6.0,3.0,3,3
1510109,Cs3AuO,194,3,10.0,3.0,3,3
1529673,NiAsS,198,3,12.0,3.0,3,3
1538280,V5Ge3,193,3,16.0,2.0,3,3
1529069,Er(Ni2As)2,136,3,14.0,3.0,3,3
1533331,CaBiIO2,139,3,10.0,4.0,3,3
1533060,Ce2Si4Ru2.4Os1.6,139,3,10.0,4.0,3,3
1521908,Tl2PdCl4,123,3,7.0,3.0,3,2
2105349,AgNO3,161,3,30.0,3.0,3,3
1541560,La1.6Mg1.38Zr1.6O6.968,225,3,11.548,4.0,3,3
1010051,SiI4,205,3,40.0,2.0,3,3
2019456,MgGaAu2,194,3,8.0,3.0,3,3
1539881,D21.12Sr8Rh4,225,3,33.12,3.0,3,3
1525244,La1Cr0.5Ni4.5,191,3,6.0,3.0,3,3
1522505,Yb5Pb3,193,3,16.0,2.0,3,3
2211527,Er(SiNi)2,139,3,10.0,3.0,3,3
8104198,Cs2WBr6,225,3,36.0,3.0,3,2
1523402,Pr2Ga,62,3,12.0,2.0,3,3
1538712,U(SiRu)2,139,3,10.0,3.0,3,3
1523279,ZrZnNi4,216,3,24.0,3.0,3,3
1524046,Eu1Zn2.5Ni2.5,191,3,6.0,3.0,3,3
1004020,CaSnO3,148,3,30.0,3.0,3,3
1534659,CeClO,129,3,6.0,3.0,3,3
1539687,CaMnSn,129,3,6.0,3.0,3,3
1542101,CsCNO,140,3,16.0,4.0,3,3
1522428,YbSnPd2,225,3,16.0,3.0,3,3
1521620,Gd4Ti2.8V1.2Ge4,139,3,12.0,4.0,3,3
1522796,SmSnPd,62,3,12.0,3.0,3,3
1535377,Mg2.936In9.064Ir4,136,3,16.0,3.0,3,3
1535734,UTeO,129,3,6.0,3.0,3,3
1528711,Sb2PbO6,162,3,9.0,3.0,3,3
1536911,SmScSi,139,3,12.0,3.0,3,3
9006847,BaCO3,194,3,10.0,3.0,3,1
1529266,CsFe2F6,227,3,72.0,3.0,3,3
1533590,V7.6Mo0.4O12,15,3,20.0,3.0,3,3
1538214,Ho(SiPt)2,139,3,10.0,3.0,3,3
9009168,HoClO,129,3,6.0,3.0,3,3
1524475,Pr0.9Ti0.1Co5,191,3,6.0,3.0,3,3
1530308,DyAsO4,141,3,24.0,3.0,3,3
