cif,formula,sgnum,sitios,atoms,elements,target,prediction
9004904,Ti6Mn1.2Zn4.8O18,148,3,30.0,4.0,2,2
9005220,NaSbO3,148,3,30.0,3.0,2,7
9006995,Ti3.9Fe8.1O18,148,3,30.0,3.0,2,2
9007384,TiMnO3,148,3,30.0,3.0,2,2
9007385,Ti2MnNiO6,148,3,30.0,4.0,2,2
9007386,Mg1.5Ti6Mn1.5Zn1.5Ni1.5O18,148,3,30.0,6.0,2,2
9007387,Mg1.99998Ti6Zn1.99998Ni1.99998O18,148,3,29.994,5.0,2,2
9007388,MgTi2NiO6,148,3,30.0,4.0,2,2
9010581,Mg0.6Ti6Mn5.4O18,148,3,30.0,4.0,2,2
9010582,Mg1.2Ti6Mn4.8O18,148,3,30.0,4.0,2,2
9010583,Mg1.8Ti6Mn4.2O18,148,3,30.0,4.0,2,2
9010584,Mg2.4Ti6Mn3.6O18,148,3,30.0,4.0,2,2
9010585,MgTi2MnO6,148,3,30.0,4.0,2,2
9010586,Mg3.6Ti6Mn2.4O18,148,3,30.0,4.0,2,2
9015979,NaNbO3,148,3,30.0,3.0,2,7
9016248,LiNbO3,148,3,30.0,3.0,2,2
1526323,InCuTeSe,122,3,16.0,4.0,7,7
9012392,Tl(CuS)2,139,3,10.0,3.0,7,7
2001429,Ag2Te,14,3,12.0,2.0,7,7
1524306,ThFe4Co,191,3,6.0,3.0,7,7
8104403,ThV2PbO8,88,3,24.0,4.0,7,5
1535800,BiSI,62,3,12.0,3.0,7,7
1508415,BaSn3,194,3,10.0,2.0,7,7
1542172,YbBrO,129,3,6.0,3.0,7,7
1521691,Ce(BC)2,127,3,10.0,3.0,7,7
1010030,Fe2B,121,3,12.0,2.0,7,7
1525102,NdFeNi4,191,3,6.0,3.0,7,7
1521884,D15.6Mg8Ni4,225,3,27.6,3.0,7,7
9016677,Mn1.2Fe10.8C4,62,3,16.0,3.0,7,7
1535380,Mg3.664In8.336Ir4,62,3,16.0,3.0,7,7
8104216,CdHgS4,82,3,12.0,3.0,7,7
4343760,OsCl4,65,3,10.0,2.0,7,7
7037054,LaOF,166,3,18.0,3.0,7,7
2105403,B2O3,36,3,20.0,2.0,7,7
1523480,YbNiSb,216,3,12.0,3.0,7,7
4335169,SrNiGe,62,3,12.0,3.0,7,7
1524280,LaFeNi4,191,3,6.0,3.0,7,7
1525132,ErRh5,191,3,6.0,2.0,7,7
1545064,HfO2,57,3,12.0,2.0,7,7
1509224,BaAgSb,194,3,6.0,3.0,7,7
2210400,Yb4In3.24Cu16Rh0.76,216,3,24.0,4.0,7,7
4031469,Pd(Br2N)2,123,3,7.0,3.0,7,7
4335202,Ba(P2Au)2,70,3,56.0,3.0,7,7
1008738,D1.24Nb2Se4,194,3,7.24,3.0,7,7
1530991,AmBrO,129,3,6.0,3.0,7,7
7202514,Rb(OsO3)2,227,3,72.0,3.0,7,7
1536525,Mo7.72C3.84,29,3,11.56,2.0,7,7
7222888,LiCo2Ge,225,3,16.0,3.0,7,7
1510059,CaInAu,62,3,12.0,3.0,7,7
1524352,NdInCu2,225,3,16.0,3.0,7,7
7209359,Ag2SeO4,70,3,56.0,3.0,7,7
1509597,In4CuAg3Te8,122,3,16.0,4.0,7,7
1522146,Ce2TeO2,139,3,10.0,3.0,7,7
1542208,TlCuS2,122,3,16.0,3.0,7,7
1001223,Ta12.8Ti3.2Pb9.6O48,227,3,73.6,4.0,7,5
1525071,Mo3S3Br,148,3,42.0,3.0,7,7
1511011,ErCo3B2,191,3,6.0,3.0,7,7
2106319,Zr5.4Ti0.6Pb6O18,161,3,30.0,4.0,7,5
1533331,CaBiIO2,139,3,10.0,4.0,7,7
1524449,Dy1Ga1.5Ni3.5,191,3,6.0,3.0,7,7
7222715,ErCdCu4,216,3,24.0,3.0,7,7
1538947,Yb(SiPd)2,139,3,10.0,3.0,7,7
9007723,Bi2O3,114,3,20.0,2.0,7,7
1522608,Zn1.71Pt1,164,3,2.71,2.0,7,7
1524765,LaCo5,191,3,6.0,2.0,7,7
1532096,Er3.956Ge4Ru4,62,3,11.956,3.0,7,7
1537336,Rb3As,194,3,8.0,2.0,7,7
1541454,Rb2CrF6,225,3,36.0,3.0,7,7
2014617,LiClO2,138,3,16.0,3.0,7,7
1535585,KCuO,119,3,24.0,3.0,7,7
1539587,Y28.8Dy3.2O48,206,3,80.0,3.0,7,7
1528545,SrLiSb,62,3,12.0,3.0,7,7
9011039,MnSnO6,224,3,32.0,3.0,7,7
1523222,Mn4Si0.2Ni4Ge3.8,62,3,12.0,4.0,7,7
1536090,Zn0.96Ga11.04Co4,136,3,16.0,3.0,7,7
1528785,Nd4W4N3.8O12.2,88,3,23.984,4.0,7,5
1520913,Sr2Si,62,3,12.0,2.0,7,7
1528467,Al0.868V4Ga1.132C2,194,3,8.0,4.0,7,7
1521591,SmTiGe,129,3,6.0,3.0,7,7
1528922,Rb8Al2.64W13.36O48,227,3,72.0,4.0,7,7
7222650,Gd(AlSi)2,164,3,5.0,3.0,7,7
1522119,Gd4Ga2.212Ge5.34,74,3,11.552,3.0,7,7
2002892,Na3.9Al3.9Si0.1O8,92,3,15.9,4.0,7,7
7221368,Na2CuP,63,3,16.0,3.0,7,7
1523481,TmNiSb,216,3,12.0,3.0,7,7
1528194,LaCoGe,129,3,6.0,3.0,7,7
7220852,Ca1La1.55Yb0.4Ho0.05Mo4O16,88,3,23.004,6.0,7,7
1532878,Er2Pd2Pb,127,3,10.0,3.0,7,7
1510964,CeB2Ir3,191,3,6.0,3.0,7,7
7221462,CsSbTeO6,227,3,72.0,4.0,7,7
1510547,BaAu5,191,3,6.0,2.0,7,7
1524145,CrGaFe2,225,3,16.0,3.0,7,7
1533993,CeZn3Cu2,191,3,6.0,3.0,7,7
1510949,Ce(BIr)2,70,3,40.0,3.0,7,7
2101999,Hf4.8Ti1.2Pb6O18,161,3,30.0,4.0,7,5
1527378,Tb5Tl3,193,3,16.0,2.0,7,7
1524214,Pr1Co2.5Ni2.5,191,3,6.0,3.0,7,7
4336234,Li1.1428572Ge1.7112Sb1.1428572Te4,225,3,7.996,4.0,7,7
8103565,YbZnCuP2,164,3,5.0,4.0,7,7
1539896,Cs2MnSe2,72,3,20.0,3.0,7,7
2106692,VClO,59,3,6.0,3.0,7,7
4001134,TmGe2,63,3,12.0,2.0,7,7
1530227,Li1.16Nb2O4,194,3,7.16,3.0,7,7
1521687,Nb2.66S4,194,3,6.66,2.0,7,7
1524284,HoInCu2,225,3,16.0,3.0,7,7
1537532,UTe2,71,3,12.0,2.0,7,7
1532033,Cs2CoF6,225,3,36.0,3.0,7,7
1529042,Eu2Mg1.824Ga6.176,139,3,10.0,3.0,7,7
2310836,Ho2SeO2,164,3,5.0,3.0,7,7
1537829,TbNiSb,216,3,12.0,3.0,7,7
1535030,Sr(BeN)2,140,3,20.0,3.0,7,7
2103295,NaTi2BiO6,161,3,30.0,4.0,7,2
1538505,Hg3(SeCl)2,199,3,28.0,3.0,7,7
1532041,LaMg2Ni,63,3,16.0,3.0,7,7
1528236,MgCo,227,3,96.0,2.0,7,7
4030804,ErF3,62,3,16.0,2.0,7,7
1010306,KIO4,88,3,24.0,3.0,7,7
1535241,CeSiIr,198,3,12.0,3.0,7,7
1522918,HfNiSn,216,3,12.0,3.0,7,7
9009855,Cu7.192Se4,225,3,11.192,2.0,7,7
1542206,InCuSe2,122,3,16.0,3.0,7,7
1540087,U(CoGe)2,139,3,10.0,3.0,7,7
7222616,YbSbPd,62,3,12.0,3.0,7,7
7221327,RbCrNiF6,227,3,72.0,4.0,7,7
1536123,Ba(CdCl3)2,227,3,72.0,3.0,7,7
1536247,Gd3CCl3,214,3,56.0,3.0,7,7
8103920,Rb2P,62,3,12.0,2.0,7,7
9007591,Sb2Te2Se,166,3,15.0,3.0,7,7
1533587,V7.76Mo0.24O12,15,3,20.0,3.0,7,7
1539128,SrCO3,166,3,15.0,3.0,7,7
1526992,LiMgN,62,3,12.0,3.0,7,7
2204347,SrCN2,166,3,12.0,3.0,7,7
1537618,Li8.8Ti0.8P4,225,3,13.6,3.0,7,7
1528923,Cs8Al2.64W13.36O48,227,3,72.0,4.0,7,7
1528257,GaNi3As,194,3,5.0,3.0,7,7
1529905,U2F9,217,3,44.0,2.0,7,7
1531422,Eu1.624Ni8Sn12.408Sb11.592,204,3,33.624,4.0,7,7
4030718,DCa2N,227,3,64.0,3.0,7,7
1510724,PrB2Ir3,191,3,6.0,3.0,7,7
1526725,HoSiIr,62,3,12.0,3.0,7,7
1533582,D3.072Nb8V8Cr8,227,3,27.072,4.0,7,7
1510414,Gd(SiAu)2,139,3,10.0,3.0,7,7
4031639,KOsF6,148,3,24.0,3.0,7,7
1523666,TbRh5,191,3,6.0,2.0,7,7
9000565,Co0.12Ni3.88Bi0.04Sb3.64As0.4S3.92,198,3,12.0,6.0,7,7
1522212,VNi2Sn,225,3,16.0,3.0,7,7
1525672,CsPbF3,161,3,30.0,3.0,7,7
1533793,KAlH4,88,3,24.0,3.0,7,7
1523606,Mg3Ir,194,3,8.0,2.0,7,7
8104090,Sc5Sn3,193,3,16.0,2.0,7,7
1521581,Sm0.2Gd3.8Ti4Ge4,139,3,12.0,4.0,7,7
1528222,CeInPd2,194,3,8.0,3.0,7,7
1536521,NiSbS,198,3,12.0,3.0,7,7
1509341,In0.72Ga3.28Ag4Se8,122,3,16.0,4.0,7,7
1527637,Ce1Ga2.01Cu2.99,191,3,6.0,3.0,7,7
1530594,TbF3,62,3,16.0,2.0,7,7
2223219,TiGeSb,129,3,6.0,3.0,7,7
1527455,Ca2Ga7Cu,139,3,10.0,3.0,7,7
1523425,LiAl2Ir,225,3,16.0,3.0,7,7
1523744,Sm1Ga1.5Ni3.5,191,3,6.0,3.0,7,7
1525016,SmCo3Ni2,191,3,6.0,3.0,7,7
9000258,NiAs2,61,3,24.0,2.0,7,7
1539151,La1.2Y0.8Mn4Si4,139,3,10.0,4.0,7,7
1008770,Ba1.2Na1.8Sn6As6,166,3,15.0,4.0,7,7
9015892,Sb2O7,227,3,72.0,2.0,7,7
1522612,TaNi3,139,3,8.0,2.0,7,7
1008544,Pr(MnSi)2,139,3,10.0,3.0,7,7
1531471,Yb4Mn4Si0.348Ge3.652,62,3,12.0,4.0,7,7
1538173,H2O,194,3,12.0,2.0,7,7
2310606,KAsF6,166,3,24.0,3.0,7,5
1510014,La4InAg3,139,3,16.0,3.0,7,7
7117863,Cu2WS4,121,3,14.0,3.0,7,7
1521553,Gd2Ti1.2Mn0.8Si2,129,3,6.0,4.0,7,7
1524185,Co1.5Ni3Sn1.5,194,3,6.0,3.0,7,7
1537488,TiIN,59,3,6.0,3.0,7,7
4312436,Zr4Ge0.844Sb7.156,62,3,12.0,3.0,7,7
1530644,Nb2H1.52S4,194,3,7.52,3.0,7,7
1011184,Na2SO4,70,3,56.0,3.0,7,7
4120249,Ca1.788La0.212Ag1.838Sb2,186,3,5.837999999999999,4.0,7,7
1533564,SrMoO4,88,3,24.0,3.0,7,5
2106139,YCu5,191,3,6.0,2.0,7,7
7221454,CsZnMo(OF)3,227,3,72.0,5.0,7,7
1538244,Lu(SiOs)2,139,3,10.0,3.0,7,7
1521145,Mg8Ni4H16.0032,225,3,28.031999999999996,3.0,7,7
1522922,YMg2,194,3,12.0,2.0,7,7
1531264,Zr4V4.68Co3.312,194,3,11.992,3.0,7,7
1510321,Yb2Au,62,3,12.0,2.0,7,7
1509093,Ba2Al7.36Ag0.64,139,3,10.0,3.0,7,7
1509130,In4Cu3AgTe8,122,3,16.0,4.0,7,7
9009167,CaHI,129,3,6.0,3.0,7,7
1531480,Yb4Mn4Si0.4Ge3.6,62,3,12.0,4.0,7,7
2106982,Hg2GeO4,70,3,56.0,3.0,7,7
1522118,Gd4Ga1.912Ge5.624,74,3,11.536,3.0,7,7
1538147,In2O3,206,3,80.0,2.0,7,6
1527826,SmVO4,141,3,24.0,3.0,7,7
1527952,Hf0.16Zr3.28Mn8.56,194,3,12.0,3.0,7,7
2105349,AgNO3,161,3,30.0,3.0,7,7
1509536,YbAgSb,62,3,12.0,3.0,7,7
1539033,Mo3S4,148,3,42.0,2.0,7,7
2106220,Na2S,62,3,12.0,2.0,7,7
1509874,NaMg4Ag3As4,216,3,12.0,4.0,7,7
1537583,VBrO,59,3,6.0,3.0,7,7
4124514,Zr2SN2,194,3,10.0,3.0,7,7
1531477,YbMnGe,62,3,12.0,3.0,7,7
1534270,Ni3O6.6,166,3,9.6,2.0,7,7
1531854,Eu2Ge,62,3,12.0,2.0,7,7
1532814,Mg(IO3)2,173,3,9.0,3.0,7,7
1537335,K3P,194,3,8.0,2.0,7,7
1541423,Sm1.332U2.668O9.12,225,3,13.12,3.0,7,7
4334188,Na1Zn1.466Si0.534As2,164,3,5.0,4.0,7,7
7221162,Ba(MnP)2,139,3,10.0,3.0,7,7
1521890,LaSF,129,3,6.0,3.0,7,7
1537918,NaYbS2,166,3,12.0,3.0,7,7
1537015,La(AlGe)2,164,3,5.0,3.0,7,7
1010142,AlPO4,82,3,12.0,3.0,7,7
2106843,CrI2,36,3,12.0,2.0,7,7
1522487,MnSnIr,216,3,12.0,3.0,7,7
1522733,NbNi3,59,3,8.0,2.0,7,7
1524410,CeZn5,191,3,6.0,2.0,7,7
1521205,DyCoSi,62,3,12.0,3.0,7,7
9009193,IBrO,59,3,6.0,3.0,7,7
2310235,NaHg,63,3,16.0,2.0,7,7
1501462,Cs1.542Fe4Se4,139,3,9.542,3.0,7,7
9015639,SbWO7,227,3,72.0,3.0,7,7
1525271,ErGaCo,62,3,12.0,3.0,7,7
4001838,Li57.4668Al2.5332Si16,220,3,76.048,3.0,7,7
2310086,Ti1.278Cr1.278Fe0.864Ni0.42B4Mo2.16,127,3,10.0,6.0,7,7
1511346,Li2B1.76,194,3,3.76,2.0,7,7
9013663,Bi4S4Br0.4Cl3.6,62,3,12.0,4.0,7,7
1511030,CeBPt2,180,3,12.0,3.0,7,7
1509711,Ba(AgS)2,164,3,5.0,3.0,7,7
7209347,LuAgSn,186,3,6.0,3.0,7,7
2106104,Ba(BrO)2,15,3,20.0,3.0,7,7
1545065,ZrO2,57,3,12.0,2.0,7,7
1529155,Li3Mn0.75Co1.5Ni0.75O6,166,3,12.0,5.0,7,7
1522610,MgMn(NiSb)2,216,3,12.0,4.0,7,7
1541189,CsBrF6,148,3,24.0,3.0,7,5
1522916,LuNi4Sn,216,3,24.0,3.0,7,7
4331420,BaTl3Au,139,3,10.0,3.0,7,7
1523032,MnNiSnRh,225,3,16.0,4.0,7,7
1533952,Yb5Ge3,193,3,16.0,2.0,7,7
1527060,CaPd5,191,3,6.0,2.0,7,7
1533603,K(CuSe)2,139,3,10.0,3.0,7,7
1541022,CSN2,26,3,8.0,3.0,7,7
4031385,Dy(HO)3,176,3,14.0,3.0,7,7
1527802,BaZnPb,194,3,6.0,3.0,7,7
9012257,NiPS,198,3,12.0,3.0,7,7
4334193,K1Cd1.5Sn0.5As2,164,3,5.0,4.0,7,7
1537430,NaScO2,166,3,12.0,3.0,7,7
7222761,Nd2CdNi2,127,3,10.0,3.0,7,7
1537381,Ti3S4,194,3,7.0,2.0,7,7
4030789,RbYbS2,166,3,12.0,3.0,7,7
7221420,CsGaNiF6,227,3,72.0,4.0,7,7
1537893,PrPt5,191,3,6.0,2.0,7,7
1509913,La1Al2.001Ag2.999,191,3,6.0,3.0,7,7
9008350,ZrSiSe,129,3,6.0,3.0,7,7
1509177,CeCd2Ag,225,3,16.0,3.0,7,7
2009657,Sr(SbO3)2,162,3,9.0,3.0,7,7
1534534,NaGdS2,166,3,12.0,3.0,7,7
1529044,Eu2Mg3.56Ga4.44,139,3,10.0,3.0,7,7
1008130,KRuO4,88,3,24.0,3.0,7,7
9011022,AgBiSe2,166,3,12.0,3.0,7,7
1009071,MnCoSi,62,3,12.0,3.0,7,7
1510739,LaB2Rh3,191,3,6.0,3.0,7,7
1535372,Mg2.488In9.512Ir4,136,3,16.0,3.0,7,7
7221480,EuTl2Pd,63,3,16.0,3.0,7,7
1527318,TaCr2,194,3,12.0,2.0,7,7
1524285,DyInPd2,225,3,16.0,3.0,7,7
1534089,SrCuF4,140,3,24.0,3.0,7,5
1531295,SrP3,12,3,16.0,2.0,7,7
1001090,FeBiO3,161,3,30.0,3.0,7,7
1523054,ZrGa3,139,3,8.0,2.0,7,7
8104193,Rb2WBr6,225,3,36.0,3.0,7,7
1523641,Ti4.8Mn7.2,194,3,12.0,2.0,7,7
1528117,U1Ga1.5Cu3.5,191,3,6.0,3.0,7,7
9002260,Fe1H1.726O2,164,3,4.726,3.0,7,7
1521577,Gd4Ti3.6Ge4,139,3,11.6,3.0,7,7
1524418,Ce1Co2.5Cu2.5,191,3,6.0,3.0,7,7
1542171,EuBrO,129,3,6.0,3.0,7,7
1001750,Cd2MoWO8,88,3,24.0,4.0,7,7
1524281,Y1Co2.5Ni2.5,191,3,6.0,3.0,7,7
1004051,Cu(BiO2)2,130,3,28.0,3.0,7,6
9010408,Fe3.8Co0.2O8,62,3,12.0,3.0,7,7
1526812,Mn(NCl3)2,225,3,36.0,3.0,7,7
9007881,Mg3AlPt2,227,3,96.0,3.0,7,7
2310921,HgBrN,25,3,3.0,3.0,7,7
9011175,BaIF,129,3,6.0,3.0,7,7
1521583,Sm0.4Gd3.6Ti4Ge4,139,3,12.0,4.0,7,7
1523139,La0.8Ti0.2Ni5,191,3,6.0,3.0,7,7
8100415,Cs8Mo4Cl19.92O4.08,225,3,36.0,4.0,7,7
1521622,Gd4Ti3.4Nb0.6Ge4,139,3,12.0,4.0,7,7
1538024,Np(MnSi)2,139,3,10.0,3.0,7,7
4124681,U2N3,206,3,80.0,2.0,7,7
7221419,CsAlCuF6,227,3,72.0,4.0,7,7
4344111,PNF2,36,3,16.0,3.0,7,7
1534013,U1Al2.1Ni2.9,191,3,6.0,3.0,7,7
1526304,Li2.31Fe0.4653Co0.4653Ni2.1714O6,166,3,11.412,5.0,7,7
9005050,AlPO4,218,3,36.0,3.0,7,7
1540901,CeAl3Pt,139,3,10.0,3.0,7,7
9008173,EuCuO2,166,3,12.0,3.0,7,7
1526262,K1.332La2.668F9.336,225,3,13.288,3.0,7,7
4325431,Cs8Al2.944Te13.056O48,227,3,72.0,4.0,7,7
7221460,Cs8Ta16O39.9984F8.0016,227,3,72.0,4.0,7,7
9008984,LiCN,62,3,12.0,3.0,7,7
9007431,KPO4,122,3,24.0,3.0,7,7
2002148,Co3Cu3(TeO6)2,206,3,80.0,4.0,7,6
1524473,Ce0.8Zr0.2Co5,191,3,6.0,3.0,7,7
1509495,ScAgO2,194,3,8.0,3.0,7,7
1521266,Zr3.18Ti2.82Pb6O18,160,3,15.0,4.0,7,7
2216660,Cs2IrF6,164,3,9.0,3.0,7,5
1538036,Ca2PI,166,3,12.0,3.0,7,7
8103400,TaAgO3,161,3,30.0,3.0,7,7
1523033,MnNiSnPd,225,3,16.0,4.0,7,7
2108027,Fe2O3,15,3,20.0,2.0,7,7
1521595,Gd2.4Y1.6Ti4Ge4,139,3,12.0,4.0,7,7
1501461,K1.584Fe4Se4,139,3,9.584,3.0,7,7
8102957,Sr2I2O,72,3,20.0,3.0,7,7
9012269,PPdSe,60,3,24.0,3.0,7,7
1008989,NiAsRh,129,3,6.0,3.0,7,7
1525867,Sr0.83Nd0.17Cu1O2,123,3,4.0,4.0,7,7
4340517,Yb0.945Mn0.32Zn1.68As2,164,3,4.945,4.0,7,7
1534324,Rb2PtS2,71,3,10.0,3.0,7,7
1008748,D2O,194,3,12.0,2.0,7,7
4001140,Y4Sn4.516Ge3.484,63,3,12.0,3.0,7,7
1524126,LaFeCuNi3,191,3,6.0,4.0,7,7
8104009,GaCuI4,82,3,12.0,3.0,7,6
9008969,TiP,194,3,8.0,2.0,7,7
1540821,Nb6Sn2H1.98,223,3,9.98,3.0,7,7
1521624,Gd4Ti2.8Nb1.2Ge4,139,3,12.0,4.0,7,7
7221451,Cs8Nb8Ni8O15.9984F32.0016,227,3,72.0,5.0,7,7
1531415,K2IrF6,164,3,9.0,3.0,7,7
1530958,Tl3VS4,217,3,16.0,3.0,7,7
1529154,Li3.6Mn1.5Co0.6Ni0.3O6,166,3,12.0,5.0,7,7
2106251,Th2SbN2,139,3,10.0,3.0,7,7
1523406,Yb2Tl,62,3,12.0,2.0,7,7
1536270,Sr0.9La0.1Cu1O2,123,3,4.0,4.0,7,7
1526418,Cs2PtC2,164,3,5.0,3.0,7,7
1536132,VP4,15,3,20.0,2.0,7,7
1521204,TbMnSi,62,3,12.0,3.0,7,7
4124482,NbWNO6,227,3,72.0,4.0,7,5
7209475,BPS4,23,3,12.0,3.0,7,7
9012832,FeSnO6,201,3,32.0,3.0,7,7
2013916,CeNbO4,88,3,24.0,3.0,7,7
1537273,P2W,36,3,12.0,2.0,7,7
1005002,Ca2ZnN2,139,3,10.0,3.0,7,7
8104230,Li1.146Al1.32Si1.68O6,180,3,10.146,4.0,7,7
1533911,Hf3.2Ta0.8Fe8,194,3,12.0,3.0,7,7
9009154,FeO2,63,3,12.0,2.0,7,7
4328345,Ba8Zn50.496Au52.896,226,3,111.39200000000001,3.0,7,5
1534334,CsSmO2,194,3,8.0,3.0,7,7
1521623,Gd2Ti1.7Nb0.3Ge2,129,3,6.0,4.0,7,7
1529770,D4.14Tb6Br6,166,3,16.14,3.0,7,7
2310874,BrNO,14,3,12.0,3.0,7,7
1541422,Cu3SbS4,225,3,64.0,3.0,7,7
1008538,Na3As,225,3,16.0,2.0,7,7
1522649,Gd2In,194,3,6.0,2.0,7,7
1010454,TlSe,140,3,16.0,2.0,7,7
9009201,ThSe2,62,3,12.0,2.0,7,7
9007607,Ca3(BO3)2,167,3,66.0,3.0,7,7
9009204,Re2P,62,3,12.0,2.0,7,7
1524174,Th1Co4.5Ni0.5,191,3,6.0,3.0,7,7
1511169,Ge4.8B16Mo27.2,70,3,48.0,3.0,7,7
1522324,La0.1Sb24Rh8,204,3,32.1,3.0,7,7
1523073,LaPt5,191,3,6.0,2.0,7,7
4002060,BaMg2(AlN2)2,87,3,18.0,4.0,7,7
1010184,Tl2PtCl6,225,3,36.0,3.0,7,6
8100739,Li4HN,88,3,24.0,3.0,7,5
8103058,Nb4Al4.92Co3.08,194,3,12.0,3.0,7,7
1537800,U(GeRh)2,139,3,10.0,3.0,7,7
1525735,Fe6N2.452,182,3,8.452,2.0,7,7
1532283,Pr2FeSi2Ru,129,3,6.0,4.0,7,7
1509533,SrAgSb,194,3,6.0,3.0,7,7
1533818,Li3Co1.5Ni1.5O6,166,3,12.0,4.0,7,7
9015645,Ta11.2W4.8O56,227,3,72.0,3.0,7,7
2102966,H2CBrCl,60,3,20.0,4.0,7,7
2310990,Pu2SO2,164,3,5.0,3.0,7,7
2300457,Ba1.6338Sr2.3662Mo4O16,88,3,24.0,4.0,7,5
7221447,Cs8Ti8Co8O8.0016F39.9984,227,3,72.0,5.0,7,7
1542213,LaCuSi,194,3,6.0,3.0,7,7
7222758,EuCdPd,62,3,12.0,3.0,7,7
4317527,EuInGe,62,3,12.0,3.0,7,7
1536459,LaSiRu,129,3,6.0,3.0,7,7
9009189,USO,129,3,6.0,3.0,7,7
1537529,U2Te3.752,129,3,5.752000000000001,2.0,7,7
1010637,Rb2PdBr6,225,3,36.0,3.0,7,6
1523912,AlNi3Sb,194,3,5.0,3.0,7,7
1537877,RhPb,191,3,6.0,2.0,7,7
8104001,ZrP2,62,3,12.0,2.0,7,7
1525876,PrSF,129,3,6.0,3.0,7,7
1523694,TaPt3,59,3,8.0,2.0,7,7
1001244,Si3N4,176,3,14.0,2.0,7,7
5910110,MoCl3,12,3,16.0,2.0,7,7
1523402,Pr2Ga,62,3,12.0,2.0,7,7
9009699,ZnSnO6,201,3,32.0,3.0,7,7
4120619,Sr12Al16.902Au37.098,167,3,66.0,3.0,7,7
1524843,Y2.4Er1.6Sn4Pd8,225,3,16.0,4.0,7,7
1509908,BaAg5,191,3,6.0,2.0,7,7
1510565,KAu5,191,3,6.0,2.0,7,7
1534463,D3U,223,3,32.0,2.0,7,7
1536690,LiSn4Rh,140,3,24.0,3.0,7,7
1538933,Tm2In,194,3,6.0,2.0,7,7
1000173,Cs8Nb16O39.9984F8.0016,227,3,72.0,4.0,7,7
7222982,NaLiTe,62,3,12.0,3.0,7,7
1010940,FeCuS2,122,3,16.0,3.0,7,7
1008664,SmCrO4,141,3,24.0,3.0,7,7
1540359,U(NiGe)2,139,3,10.0,3.0,7,7
1511224,Li2BPd3,212,3,24.0,3.0,7,7
1523492,GdInPd2,225,3,16.0,3.0,7,7
2310672,ZrGe2,63,3,12.0,2.0,7,7
1510270,TbPbAu,216,3,12.0,3.0,7,7
2310852,Cs2PuCl6,164,3,9.0,3.0,7,7
7037269,K3.776Tl4.224Se8,140,3,16.0,3.0,7,7
1531594,InCuO2,194,3,8.0,3.0,7,7
7221338,Be2Fe,194,3,12.0,2.0,7,7
7102756,Li1.99Co0.53N1,191,3,3.52,3.0,7,7
1535311,Na4In2.68Bi4,62,3,10.68,3.0,7,7
2310423,Cs2CeCl6,164,3,9.0,3.0,7,7
1524871,VGaCo2,225,3,16.0,3.0,7,7
1521627,Gd4Ti4Ge3.6C0.4,139,3,12.0,4.0,7,7
8104134,Ir4N16.0032Cl24,225,3,44.0,3.0,7,7
1509023,Ti2Ga5.76Ag0.24,139,3,8.0,3.0,7,7
1526019,Gd0.096Zr3.904Si3.864P0.096O16,141,3,23.96,5.0,7,7
2001367,KInTe2,140,3,16.0,3.0,7,7
1538424,NaNbS2,194,3,8.0,3.0,7,7
4121995,TaZn2FeO6,161,3,30.0,4.0,7,7
1525352,Gd3Co,62,3,16.0,2.0,7,7
1532601,Gd4Ti0.4Mn3.6Ge4,62,3,12.0,4.0,7,7
1522019,LiPd2Pb,225,3,16.0,3.0,7,7
1537425,NaInS2,166,3,12.0,3.0,7,7
1008135,EuCrO4,141,3,24.0,3.0,7,7
1533770,LiNiO2,166,3,12.0,3.0,7,7
1510232,YbMgAu,62,3,12.0,3.0,7,7
1523712,FeSiW,194,3,12.0,3.0,7,7
1523261,NdAl2Pt3,191,3,6.0,3.0,7,7
7221417,CsMgAlF6,227,3,72.0,4.0,7,7
7221412,RbMgAlF6,227,3,72.0,4.0,7,7
7221458,CsCoW(OF)3,227,3,72.0,5.0,7,7
1524562,EuSb2,11,3,6.0,2.0,7,7
1538019,Pr(GeRu)2,139,3,10.0,3.0,7,7
1539238,Sc(SiNi)2,139,3,10.0,3.0,7,7
1536233,NaTl3S2,62,3,12.0,3.0,7,7
9007438,Cr1.75S2,164,3,3.75,2.0,7,7
7222618,Yb4Ni2.528Sb4,225,3,10.527999999999999,3.0,7,7
1521590,SmTiGe,139,3,12.0,3.0,7,7
1539130,BaCO3,225,3,20.0,3.0,7,7
1509716,Sm(SiAg)2,139,3,10.0,3.0,7,7
1522558,Ti2NbAl,63,3,16.0,3.0,7,7
1523957,YbGaCu4,191,3,6.0,3.0,7,7
1527519,ZnPbF6,148,3,24.0,3.0,7,7
4002059,SrMg2(AlN2)2,87,3,18.0,4.0,7,7
1510997,La(CoB)2,139,3,10.0,3.0,7,7
1008617,D41.568Ce8Ru14.88,227,3,64.44800000000001,3.0,7,7
4334701,Ho4Al1.536Ge4.464,71,3,10.0,3.0,7,7
7221178,KZnAs,194,3,6.0,3.0,7,7
1510079,CdSbAu,216,3,12.0,3.0,7,7
1010422,BiIO,129,3,6.0,3.0,7,7
1527667,YbInCu4,216,3,24.0,3.0,7,7
4324923,RbO2,36,3,12.0,2.0,7,7
4331419,Ba2In6.12Au1.88,139,3,10.0,3.0,7,7
1522306,Sn4Pd,41,3,20.0,2.0,7,7
1536468,CeSiRu,129,3,6.0,3.0,7,7
