cif,formula,sgnum,sitios,atoms,elements,target,prediction
9008736,TbP,225,2,8.0,2.0,2,2
9008739,TbSe,225,2,8.0,2.0,2,2
9008741,ThAs,225,2,8.0,2.0,2,2
9008745,ThSb,225,2,8.0,2.0,2,2
9008750,TmAs,225,2,8.0,2.0,2,2
9008751,TmN,225,2,8.0,2.0,2,2
9008754,UAs,225,2,8.0,2.0,2,2
9008755,UBi,225,2,8.0,2.0,2,9
9008758,UO,225,2,8.0,2.0,2,2
9008770,YbAs,225,2,8.0,2.0,2,2
9008772,YbO,225,2,8.0,2.0,2,2
9008776,ZrB,225,2,8.0,2.0,2,2
9008779,ZrO,225,2,8.0,2.0,2,2
9008780,ZrP,225,2,8.0,2.0,2,2
9008781,ZrS,225,2,8.0,2.0,2,2
9009739,Rb4I2.4Br1.6,225,2,8.0,3.0,2,2
9009740,Rb4Br1.6Cl2.4,225,2,8.0,3.0,2,2
9009741,Rb2.8K1.2Cl4,225,2,8.0,3.0,2,2
9009742,K4I2.4Br1.6,225,2,8.0,3.0,2,2
9009744,CsBr,225,2,8.0,2.0,2,2
9009745,Cs4Br2.4Cl1.6,225,2,8.0,3.0,2,2
9013928,CuCl,225,2,8.0,2.0,2,2
9013935,CuBr,225,2,8.0,2.0,2,2
9014835,IN,225,2,8.0,2.0,2,9
9014969,RbSe,225,2,8.0,2.0,2,2
9015370,NaSe,225,2,8.0,2.0,2,2
9015708,KSe,225,2,8.0,2.0,2,2
9016169,Bi3Pt0.5Pb0.5Se0.104S3.184,225,2,7.287999999999999,5.0,2,9
1004020,CaSnO3,148,3,30.0,3.0,4,9
1004021,MnSnO3,148,3,30.0,3.0,4,4
1010026,TiNiO3,148,3,30.0,3.0,4,4
1010027,TiCdO3,148,3,30.0,3.0,4,4
1010566,KSbO3,148,3,30.0,3.0,4,4
1011033,TiFeO3,148,3,30.0,3.0,4,4
1509237,AgBiO3,148,3,30.0,3.0,4,9
1522209,Na2GeTeO6,148,3,30.0,4.0,4,4
1522211,Na2TiTeO6,148,3,30.0,4.0,4,4
1526260,Ti4.8Fe7.2O18,148,3,30.0,3.0,4,4
1526269,Ti5.4Fe6.6O18,148,3,30.0,3.0,4,4
1526788,NaBiO3,148,3,30.0,3.0,4,9
1528689,Mg1.8Ti6Mn2.22Zn1.98O18,148,3,30.0,5.0,4,4
1529820,LiAsO3,148,3,30.0,3.0,4,4
1530487,Ti6Fe3.6Co2.4O18,148,3,30.0,4.0,4,4
1530636,VCuO3,148,3,30.0,3.0,4,4
1535275,TiCoO3,148,3,30.0,3.0,4,4
1536197,MgPSe3,148,3,30.0,3.0,4,9
1543733,CrGeTe3,148,3,30.0,3.0,4,9
1544718,Ti5.94Ni6O18,148,3,29.94,3.0,4,4
2106254,SnNF3,148,3,30.0,3.0,4,4
2107213,NaMnCl3,148,3,30.0,3.0,4,4
2107479,CrFeO3,148,3,30.0,3.0,4,4
2219706,Mg7.9998Sb4.0002O18,148,3,30.0,3.0,4,4
8104491,CdGeO3,148,3,30.0,3.0,4,4
9000173,Mn2FeSbO6,148,3,30.0,4.0,4,4
9003758,MgTiO3,148,3,30.0,3.0,4,4
9004902,Ti2MnZnO6,148,3,30.0,4.0,4,4
9004903,Ti6Mn1.8Zn4.2O18,148,3,30.0,4.0,4,4
9004904,Ti6Mn1.2Zn4.8O18,148,3,30.0,4.0,4,4
9006974,Ti3.6Fe8.4O18,148,3,30.0,3.0,4,4
9006995,Ti3.9Fe8.1O18,148,3,30.0,3.0,4,4
9007384,TiMnO3,148,3,30.0,3.0,4,4
9007385,Ti2MnNiO6,148,3,30.0,4.0,4,4
9007386,Mg1.5Ti6Mn1.5Zn1.5Ni1.5O18,148,3,30.0,6.0,4,4
9007387,Mg1.99998Ti6Zn1.99998Ni1.99998O18,148,3,29.994,5.0,4,4
9007388,MgTi2NiO6,148,3,30.0,4.0,4,4
9010582,Mg1.2Ti6Mn4.8O18,148,3,30.0,4.0,4,4
9010583,Mg1.8Ti6Mn4.2O18,148,3,30.0,4.0,4,4
9010584,Mg2.4Ti6Mn3.6O18,148,3,30.0,4.0,4,4
9010585,MgTi2MnO6,148,3,30.0,4.0,4,4
9010586,Mg3.6Ti6Mn2.4O18,148,3,30.0,4.0,4,4
9015979,NaNbO3,148,3,30.0,3.0,4,4
9016248,LiNbO3,148,3,30.0,3.0,4,4
1522988,Hf6.4Ti1.6V16,227,2,24.0,3.0,9,9
1540243,CeAl2,227,2,24.0,2.0,9,9
1537675,SnSe,62,2,8.0,2.0,9,2
2310242,HfSn,198,2,8.0,2.0,9,9
1522288,TmGa3,221,2,4.0,2.0,9,9
1523876,YbPt2,227,2,24.0,2.0,9,9
4304429,La0.78Ce0.22In3,221,2,4.0,3.0,9,9
4344326,Yb10.668Se16,220,2,26.668000000000003,2.0,9,9
4323194,K1.472Cd8,140,2,9.472000000000001,2.0,9,9
1509114,Al0.32Zn3.36Ag0.32S4,216,2,8.0,4.0,9,9
1539047,Nd3S4,220,2,28.0,2.0,9,9
1100000,CuCN,166,2,9.0,3.0,9,9
1011367,NiSe,194,2,4.0,2.0,9,9
1509004,Ca1Ag0.6Ge1.4,191,2,3.0,3.0,9,9
1509366,Gd9.996Ag2.004S16,220,2,28.0,3.0,9,9
9007663,CoAs,62,2,8.0,2.0,9,9
1522543,Zn0.15Ga0.85Ni3,221,2,4.0,3.0,9,9
1510300,SmAu,221,2,2.0,2.0,9,2
1531246,Np1Si1.6,191,2,2.6,2.0,9,9
1538658,PrYNi4,227,2,24.0,3.0,9,9
8103640,Mg,2,2,3.0,1.0,9,9
1527994,Ti11.88Al0.12O18,167,2,30.0,3.0,9,9
1525205,Ti2Cd,139,2,6.0,2.0,9,9
1509216,Ba0.628Sr3.372Ag4,62,2,8.0,3.0,9,2
9008982,InBr,63,2,8.0,2.0,9,2
1542020,GdPd2,139,2,6.0,2.0,9,9
1525032,V5.1Cr0.9Ge2,223,2,8.0,3.0,9,9
1538692,La9.996Yb2.004S16,220,2,28.0,3.0,9,9
1532767,Ti3Al,194,2,8.0,2.0,9,9
1534338,MgCl2,166,2,9.0,2.0,9,9
1523578,LaPt2,227,2,24.0,2.0,9,9
1537856,HfRh3,221,2,4.0,2.0,9,9
9016290,Zn3.872Cd0.008In0.008Fe0.092Cu0.02S4,216,2,8.0,6.0,9,9
4341306,TaNO,141,2,12.0,3.0,9,9
1529996,Pr1Si1.5Ni0.5,191,2,3.0,3.0,9,9
1528415,Co2C,58,2,6.0,2.0,9,9
4343831,Ba4In4.32Hg3.68,74,2,12.0,3.0,9,9
2106695,BaS2,15,2,12.0,2.0,9,9
1525028,Ce8Ni6.4Pt9.6,227,2,24.0,3.0,9,9
1526852,BeI2,72,2,12.0,2.0,9,9
1524644,Ce8Cr1.872Co14.128,227,2,24.0,3.0,9,9
1527989,Ti11.16V0.84O18,167,2,30.0,3.0,9,9
2310230,SmPt3,221,2,4.0,2.0,9,9
1523505,HfOs,221,2,2.0,2.0,9,9
1523164,GdNi,63,2,8.0,2.0,9,9
1537092,Ti1.5V0.5S2,194,2,4.0,3.0,9,2
2002317,Nb1.3334Ni0.6666O4,136,2,6.0,3.0,9,9
9008094,Al3.64Cr0.36O6,167,2,30.0,3.0,9,9
1531249,NpSi,62,2,8.0,2.0,9,9
1523871,LaMg,221,2,2.0,2.0,9,9
1521320,CuO2,69,2,12.0,2.0,9,9
1510701,Gd0.7Nb0.3B2,191,2,3.0,3.0,9,9
1538016,TaN,187,2,2.0,2.0,9,2
1536528,Si5.04C2.96,198,2,8.0,2.0,9,9
1527992,Ti3.6V8.4O18,167,2,30.0,3.0,9,9
1527671,SiOs,198,2,8.0,2.0,9,9
1524515,Tl2Pd,140,2,12.0,2.0,9,9
9015919,NaI,141,2,8.0,2.0,9,2
1511153,Fe2B,140,2,12.0,2.0,9,0
1524487,TmCo2,227,2,24.0,2.0,9,9
1538092,VPt2,71,2,6.0,2.0,9,9
1523039,V3Pd,223,2,8.0,2.0,9,9
1539279,Zr3In,221,2,4.0,2.0,9,9
1509511,PrAg,221,2,2.0,2.0,9,9
1539011,Ta2.4Ru1.6,123,2,2.0,2.0,9,9
1544738,NiS2,205,2,12.0,2.0,9,9
9008887,CoTe,194,2,4.0,2.0,9,9
1533161,Tm2Cu2.48Ge1.52,194,2,6.0,3.0,9,9
7222520,Gd6.32In1.68Pt16,227,2,24.0,3.0,9,9
1524275,Er8Co12.8Cu3.2,227,2,24.0,3.0,9,9
1523662,ScPt,221,2,2.0,2.0,9,2
8103841,Ca3.96Yb8.04S16,220,2,28.0,3.0,9,9
1523810,InHg,166,2,6.0,2.0,9,9
1523108,LiGa,227,2,16.0,2.0,9,9
2310185,TmRh,221,2,2.0,2.0,9,2
1526345,V11.4Cr0.6O18,167,2,30.0,3.0,9,9
1540807,FePt,123,2,2.0,2.0,9,9
1537783,Pr3S4,220,2,28.0,2.0,9,9
7222768,AgCN,166,2,9.0,3.0,9,9
9008986,AuI,138,2,8.0,2.0,9,9
4344201,Os,14,2,8.0,1.0,9,9
1538229,TiSe,62,2,8.0,2.0,9,2
1523335,SmMg,221,2,2.0,2.0,9,9
1523792,TbGa2,191,2,3.0,2.0,9,9
2310900,UPb,123,2,2.0,2.0,9,9
1509024,Pr1Si1.34Ag0.66,191,2,3.0,3.0,9,9
9008879,ZnSe,186,2,4.0,2.0,9,9
1010584,Rh2O3,167,2,30.0,2.0,9,9
1523769,HfTaV4,227,2,24.0,3.0,9,9
1523757,Ni1.9Se2,194,2,3.9,2.0,9,9
1011203,CoAs3,204,2,32.0,2.0,9,9
2310910,Pr4Ge3,220,2,28.0,2.0,9,9
2310779,Cu6.026Sn1.974,51,2,3.998,2.0,9,9
4123952,Mg3Cd,194,2,8.0,2.0,9,9
1523457,La1.6Th6.4Ru16,227,2,24.0,3.0,9,9
5910046,FeSi2,123,2,3.0,2.0,9,9
1524768,TaVCu,227,2,24.0,3.0,9,9
1529998,Sm1Si1.5Ni0.5,191,2,3.0,3.0,9,9
4344327,Lu10.668Se16,220,2,26.668000000000003,2.0,9,9
1538095,Ni2SeS,194,2,4.0,3.0,9,9
1509798,Ag2F,164,2,3.0,2.0,9,9
1509546,TbAgSn,191,2,3.0,3.0,9,9
9008866,CuH,186,2,4.0,2.0,9,9
9008924,VTe,194,2,4.0,2.0,9,2
4343767,SnP,107,2,4.0,2.0,9,9
1510312,TiAu,221,2,2.0,2.0,9,2
5910151,CeSn3,221,2,4.0,2.0,9,9
1525835,GeO2,205,2,12.0,2.0,9,9
9008929,CrAs,62,2,8.0,2.0,9,9
1521167,Ti0.4Sn1.6O4,136,2,6.0,3.0,9,9
4031195,CfCl3,176,2,8.0,2.0,9,9
5910117,Cu3Pt,221,2,4.0,2.0,9,9
1528110,Ca4In5.92Cu2.08,74,2,12.0,3.0,9,9
1525261,CePrFe4,227,2,24.0,3.0,9,9
1510812,PuB2,191,2,3.0,2.0,9,9
1524301,Ga0.5Cu0.5Pt1,123,2,2.0,3.0,9,9
1523862,PrMg,221,2,2.0,2.0,9,9
1010993,MoS2,194,2,6.0,2.0,9,9
1523723,V3Pt,223,2,8.0,2.0,9,9
1537967,YbIn3,221,2,4.0,2.0,9,9
4031671,Sm8.004Tm3.996S16,220,2,28.0,3.0,9,9
9008989,K2O2,64,2,16.0,2.0,9,2
1523114,PrGa2,191,2,3.0,2.0,9,9
1528414,Co2N,58,2,6.0,2.0,9,9
1527931,TiZn3,221,2,4.0,2.0,9,9
1525262,CeSmFe4,227,2,24.0,3.0,9,9
1528126,CsGe,63,2,8.0,2.0,9,2
4304430,La0.51Ce0.49In3,221,2,4.0,3.0,9,9
1531426,Ni8Ge5.808As18.192,204,2,32.0,3.0,9,9
1539420,Mn0.2Zn3.8Se4,216,2,8.0,3.0,9,9
2310881,PrOs2,227,2,24.0,2.0,9,9
1523315,In0.8Ga3.2Sb4,216,2,8.0,3.0,9,9
1522945,MgPd,221,2,2.0,2.0,9,2
1010033,CrSi2,180,2,9.0,2.0,9,9
1522643,U1Ru2.01Rh0.99,221,2,4.0,3.0,9,9
1510469,TbAu2,139,2,6.0,2.0,9,9
1524325,CmIr2,227,2,24.0,2.0,9,9
9015579,GeO2,92,2,12.0,2.0,9,9
1521834,V2O0.06,229,2,2.06,2.0,9,9
1523821,SrPd2,227,2,24.0,2.0,9,9
9013068,Fe2As0.8S3.2,58,2,6.0,3.0,9,9
1537880,LaSi2,141,2,12.0,2.0,9,9
4304428,La0.97Ce0.03In3,221,2,4.0,3.0,9,9
1524587,YbCu2,74,2,12.0,2.0,9,9
1539028,La9.996Tl2.004Te16,220,2,28.0,3.0,9,9
1539248,U3Se4,220,2,28.0,2.0,9,9
1539163,NiTe2,164,2,3.0,2.0,9,9
1523972,ScCu,221,2,2.0,2.0,9,9
9008865,CuCl,186,2,4.0,2.0,9,9
1524021,Pr1In1.5Cu0.5,191,2,3.0,3.0,9,9
9011655,Sc,129,2,4.0,1.0,9,9
1523920,GaRu,221,2,2.0,2.0,9,9
1522417,VPt3,221,2,4.0,2.0,9,9
1528310,Cr3.92Ni0.08As4,62,2,8.0,3.0,9,9
1509183,CeAg,221,2,2.0,2.0,9,9
1512517,Li,166,2,9.0,1.0,9,9
1531278,GdZnSi,191,2,3.0,3.0,9,9
9006171,Fe1.6Cu2.4S8,205,2,12.0,3.0,9,9
1010538,ZnTe,216,2,8.0,2.0,9,9
1522378,U1Sn1.5Pb1.5,221,2,4.0,3.0,9,9
1525508,V6CoIr,223,2,8.0,3.0,9,9
1539276,NbSi2,181,2,9.0,2.0,9,9
1532040,SiNi,62,2,8.0,2.0,9,9
1008063,TiTe2,164,2,3.0,2.0,9,9
1011250,Ni3S2,155,2,15.0,2.0,9,9
1514090,LiO2,58,2,6.0,2.0,9,9
4001031,Eu8Zn7.376Rh8.624,227,2,24.0,3.0,9,9
1539046,V6Sn0.8Ge1.2,223,2,8.0,3.0,9,9
1508984,Li8Al7.2Ag0.8,227,2,16.0,3.0,9,9
2300520,PuOs2,227,2,24.0,2.0,9,9
1522568,MnHg,123,2,2.0,2.0,9,9
1521751,V4.8Fe1.2Sn2,223,2,8.0,3.0,9,9
1527353,BaSi2,164,2,3.0,2.0,9,9
1526234,U1Si1.1Cu0.9,191,2,3.0,3.0,9,9
1524910,TbTlCu,194,2,6.0,3.0,9,9
1527588,Rb,2,2,4.0,1.0,9,9
1529989,DySi2,191,2,3.0,2.0,9,9
1527971,ZnCdTeSe,216,2,8.0,4.0,9,9
1542740,Ce0.36Zr1.64O4,137,2,6.0,3.0,9,0
1538401,Zn0.12Cd3.88As8,98,2,12.0,3.0,9,9
1525078,Zr8V14.56Co1.44,227,2,24.0,3.0,9,9
4031674,Tb3Se4,220,2,28.0,2.0,9,9
1541528,Cu2.004Br2,229,2,4.004,2.0,9,9
1524370,Cr5.76Ru2.24,223,2,8.0,2.0,9,9
1541244,Hf0.039Al1Ni2.961,221,2,4.0,3.0,9,9
1537745,PuSn3,221,2,4.0,2.0,9,9
1511397,ScB12,225,2,52.0,2.0,9,9
2106209,Ti11.316O18,167,2,29.316,2.0,9,9
1533597,V9.6Mo2.4O18,167,2,30.0,3.0,9,9
1524414,V5.394Ga2Co0.606,223,2,8.0,3.0,9,9
9011660,BN,186,2,4.0,2.0,9,2
1539397,YIn,221,2,2.0,2.0,9,9
1536884,Pu2Br4.8Cl1.2,176,2,8.0,3.0,9,9
1522996,GdPt2,227,2,24.0,2.0,9,9
1525049,Eu4Ir,141,2,20.0,2.0,9,9
1522541,Ti0.4Ga0.6Ni3,221,2,4.0,3.0,9,9
1539856,ThSi2,141,2,12.0,2.0,9,9
1526233,U1Si1.35Cu0.65,191,2,3.0,3.0,9,9
1524324,ErPt3,221,2,4.0,2.0,9,9
1532825,Ti1.904Nb0.096O4,136,2,6.0,3.0,9,9
1011301,AlP,216,2,8.0,2.0,9,9
1530135,ZrSi,63,2,8.0,2.0,9,2
1538558,Al1.3334Se2,186,2,3.3339999999999996,2.0,9,9
1539416,Mn0.06Zn3.94Se4,216,2,8.0,3.0,9,9
1525322,Dy8Fe13.6Re2.4,227,2,24.0,3.0,9,9
1522847,MoPt2,71,2,6.0,2.0,9,9
1537434,SnHgF6,167,2,24.0,3.0,9,0
4031180,Mn1.2Ni0.8Te2,194,2,4.0,3.0,9,9
1538183,LaZn,221,2,2.0,2.0,9,9
1523880,PrMg2,227,2,24.0,2.0,9,9
1510756,MnB2,191,2,3.0,2.0,9,9
1537607,MnTe,194,2,4.0,2.0,9,9
7221479,BaSe2,15,2,12.0,2.0,9,9
1523986,CeYNi4,227,2,24.0,3.0,9,9
1538587,Sm10.668S16,220,2,26.668000000000003,2.0,9,9
1010319,GeI2,187,2,3.0,2.0,9,9
1522127,SrC2,15,2,12.0,2.0,9,9
2310013,AcBr3,176,2,8.0,2.0,9,9
1531179,Cs3Os,221,2,4.0,2.0,9,0
1535917,Ba2N,166,2,9.0,2.0,9,9
1538681,Mg2Sn,227,2,24.0,2.0,9,9
1524599,Gd8Mn3.2Fe12.8,227,2,24.0,3.0,9,9
1008189,H2O2,92,2,16.0,2.0,9,9
5910053,Cu3Au,221,2,4.0,2.0,9,9
2310961,HfH2,139,2,6.0,2.0,9,0
1010386,HBr,69,2,8.0,2.0,9,9
1523990,Mn1.336In1.332Cu1.332Te4,216,2,8.0,4.0,9,9
1523268,HfZrMo4,227,2,24.0,3.0,9,9
1540048,RuO2,205,2,12.0,2.0,9,9
1523234,Tb4.8Y3.2Mn16,227,2,24.0,3.0,9,9
1523800,La1Tl1.5Pb1.5,221,2,4.0,3.0,9,9
2213049,V0.42Ge1.48O4,136,2,5.9,3.0,9,9
9011644,Si,64,2,16.0,1.0,9,9
1523311,SrHg2,74,2,12.0,2.0,9,9
1528129,ErSi,63,2,8.0,2.0,9,2
1538698,Nd,194,2,4.0,1.0,9,9
4336236,Li0.3999999Ge2.1999999Sb0.3999999Te3,160,2,5.997000000000001,4.0,9,9
9008873,MnTe,186,2,4.0,2.0,9,9
1532451,Ba6.84,193,2,6.84,1.0,9,9
1523838,Hf2.4Nb3.6Sn2,223,2,8.0,3.0,9,9
4002153,Fe1.852Se2,129,2,3.852,2.0,9,9
1523987,TiCo3,221,2,4.0,2.0,9,9
1527350,ZrVW,227,2,24.0,3.0,9,9
1539250,VP,194,2,4.0,2.0,9,2
1524600,ErMnFe,227,2,24.0,3.0,9,9
1524211,DyYFe4,227,2,24.0,3.0,9,9
1011239,CuI,216,2,8.0,2.0,9,9
1538895,NaIn,227,2,16.0,2.0,9,9
1011060,C,186,2,4.0,1.0,9,9
1522440,GdSbPd,194,2,6.0,3.0,9,9
1010060,CO2,205,2,12.0,2.0,9,9
1528738,CrReO4,136,2,6.0,3.0,9,9
1000058,RuO2,136,2,6.0,2.0,9,9
1538197,Nb3Rh,223,2,8.0,2.0,9,9
1524195,SmCd,221,2,2.0,2.0,9,9
1522658,Th4Ni7.04,15,2,11.04,2.0,9,9
2310888,NdRh2,227,2,24.0,2.0,9,9
1524850,Ce8Fe8.64Ni7.36,227,2,24.0,3.0,9,9
1525074,TaCo2,227,2,24.0,2.0,9,9
1528443,GeP,107,2,4.0,2.0,9,9
1524647,CeNi2,227,2,24.0,2.0,9,9
1524695,ErHg2,191,2,3.0,2.0,9,9
1527705,Pr1.2U6.8Al16,227,2,24.0,3.0,9,9
1510847,UB2,191,2,3.0,2.0,9,9
1524488,Nd2Al,227,2,24.0,2.0,9,9
9016437,HCl,36,2,8.0,2.0,9,9
1522883,TiPd3,221,2,4.0,2.0,9,9
1539749,SmTl,123,2,2.0,2.0,9,9
1540799,Er8Co14.4Cu1.6,227,2,24.0,3.0,9,9
1524620,Y1Ga0.1Cu0.9,221,2,2.0,3.0,9,9
1530883,Ga1.334S2,186,2,3.3339999999999996,2.0,9,9
1537640,Pu10.668S16,220,2,26.668000000000003,2.0,9,9
2310306,ErIn,221,2,2.0,2.0,9,9
1523639,UGa3,221,2,4.0,2.0,9,9
1523223,Nd3.2Y0.8,194,2,4.0,2.0,9,9
9002669,Fe1.98O2,12,2,3.98,2.0,9,2
2106129,Mo6.002Ir1.998,223,2,8.0,2.0,9,9
1510793,Pu0.5Np0.5B2,191,2,3.0,3.0,9,9
9012584,Co3.6Ni0.4As4,62,2,8.0,3.0,9,9
1527970,Ho4.8Zr3.2Co16,227,2,24.0,3.0,9,9
1524077,ZrTiCo4,227,2,24.0,3.0,9,9
1511720,CrB4,71,2,10.0,2.0,9,9
1521432,Sr2O3.8464,139,2,5.848,2.0,9,0
1525193,Ce1In1.5Sn1.5,221,2,4.0,3.0,9,9
7221211,BaGe2,141,2,12.0,2.0,9,9
1538079,ThIn3,221,2,4.0,2.0,9,9
1536278,Cm1Si1.5,191,2,2.5,2.0,9,9
2311019,Fe0.974O1,166,2,5.922000000000001,2.0,9,9
1523642,Zr2V3Fe,227,2,24.0,3.0,9,9
2107167,SrS2,140,2,12.0,2.0,9,9
9015458,P,129,2,4.0,1.0,9,9
1524194,HoCu,221,2,2.0,2.0,9,9
1525083,Zr8Mn4.8Fe11.2,227,2,24.0,3.0,9,9
1510660,DyB2,191,2,3.0,2.0,9,9
1523885,YbPd,221,2,2.0,2.0,9,2
1011357,CoTe2,58,2,6.0,2.0,9,9
1522731,ScPo,194,2,4.0,2.0,9,9
1539051,PtPb4,125,2,10.0,2.0,9,9
1528120,Co2SbTe,194,2,4.0,3.0,9,9
1535993,VRhO4,136,2,6.0,3.0,9,9
1522687,Zr3TiFe8,227,2,24.0,3.0,9,9
1525052,NbCo2,227,2,24.0,2.0,9,9
1537197,Te2Pt,164,2,3.0,2.0,9,9
1509791,ErAg2,139,2,6.0,2.0,9,9
2310273,DyIn,221,2,2.0,2.0,9,2
1524795,Ce8Ga1.2Fe14.8,227,2,24.0,3.0,9,9
1538291,Th8Ru10.4Os5.6,227,2,24.0,3.0,9,9
9015547,IN,221,2,2.0,2.0,9,9
9012565,Cr1.58Fe0.42As4,58,2,6.0,3.0,9,9
1538045,Nd(SmSb)3,220,2,28.0,3.0,9,2
2100986,CoF2,136,2,6.0,2.0,9,9
1523568,ScPd3,221,2,4.0,2.0,9,9
1540061,ThTl3,221,2,4.0,2.0,9,9
1534271,TaTe4,103,2,10.0,2.0,9,9
1523649,Ga1Ni2.01Pt0.99,221,2,4.0,3.0,9,9
1522938,YbPd3,221,2,4.0,2.0,9,9
9012672,Pt1.994S2.006,131,2,4.0,2.0,9,2
1524098,Ti8Cr15.2,227,2,23.2,2.0,9,9
9007443,CrS,15,2,8.0,2.0,9,2
1524398,CoPt3,221,2,4.0,2.0,9,9
1538331,Cr2Co,227,2,24.0,2.0,9,9
1533472,Na6.728Tl8,227,2,14.728,2.0,9,9
2310083,MnAu2,139,2,6.0,2.0,9,9
1510161,GdSnAu,194,2,6.0,3.0,9,9
1523325,Ta6Ni0.8Ir1.2,223,2,8.0,3.0,9,9
4030886,LiGe,88,2,32.0,2.0,9,9
1530871,TeO2,92,2,12.0,2.0,9,9
1522655,Th2Hg,140,2,12.0,2.0,9,9
1524171,ErCu,221,2,2.0,2.0,9,9
1523475,Y8Al1.408Co12.8Cu1.792,227,2,24.0,4.0,9,9
1008167,Pt3O4,223,2,14.0,2.0,9,9
1525106,Tb8Fe4.8Co11.2,227,2,24.0,3.0,9,9
1522170,V6Ga0.58Pt1.42,223,2,8.0,3.0,9,9
1509000,Ce1Si1.22Ag0.58,191,2,2.8,3.0,9,9
2310079,V3Au,221,2,4.0,2.0,9,9
1509213,Ag4B8.0016,225,2,12.015999999999998,2.0,9,9
1524621,Y1Cu0.95Ni0.05,221,2,2.0,3.0,9,9
1530236,NO2,204,2,36.0,2.0,9,9
1539452,Ti4P3,220,2,28.0,2.0,9,9
1010062,PbI2,164,2,3.0,2.0,9,9
1522323,PuRh3,221,2,4.0,2.0,9,9
1529661,CsS,71,2,8.0,2.0,9,9
1509091,Ga1.122Ag0.634Te2,119,2,3.7560000000000002,3.0,9,9
1528144,U1Ga1.5Cu0.5,191,2,3.0,3.0,9,9
1523003,ThOs2,227,2,24.0,2.0,9,9
1509665,La8.004Ag3.996Se14,220,2,26.0,3.0,9,9
9008881,CdSb,61,2,16.0,2.0,9,9
1010311,Bi2O3,224,2,10.0,2.0,9,9
1511240,BMo2,140,2,12.0,2.0,9,9
1524198,Er8Fe12.8Cu3.2,227,2,24.0,3.0,9,9
7221175,Li2GaSi,227,2,16.0,3.0,9,9
1524076,Zr4.8Co16Si3.2,227,2,24.0,3.0,9,9
2310887,NdPt2,227,2,24.0,2.0,9,9
1527791,Zr3Al,221,2,4.0,2.0,9,9
1537223,BeF2,152,2,9.0,2.0,9,9
1521871,LiC,71,2,8.0,2.0,9,2
1527837,Cu2.52Sn1.24Hg0.24Se4,216,2,8.0,4.0,9,9
1527465,TaV2,227,2,24.0,2.0,9,9
1535732,NdNi,62,2,8.0,2.0,9,9
1522025,NiO2,12,2,6.0,2.0,9,9
9008892,CuSn,194,2,4.0,2.0,9,9
1541195,Al0.1Fe1Rh0.9,221,2,2.0,3.0,9,9
1523682,Ir3W,194,2,8.0,2.0,9,9
1537644,Pu10.668Te16,220,2,26.668000000000003,2.0,9,9
1522614,LiPb,221,2,2.0,2.0,9,9
1522310,TiNi,11,2,4.0,2.0,9,9
1524347,Yb2.4Y0.8In4.8Cu16,227,2,24.0,4.0,9,9
1532769,TiAl,123,2,2.0,2.0,9,9
1536196,Sn4Pd,68,2,20.0,2.0,9,9
1509092,Ti1Al2.679Ag0.321,221,2,4.0,3.0,9,9
4119770,Zn(CN)2,224,2,10.0,3.0,9,9
2106969,SiPt,62,2,8.0,2.0,9,9
1524027,CeIrPt,227,2,24.0,3.0,9,9
1540925,InS,58,2,8.0,2.0,9,2
1510853,YB2,191,2,3.0,2.0,9,9
1010059,N2O,205,2,12.0,2.0,9,9
1010476,Ni2B,140,2,12.0,2.0,9,9
4002538,V10.8Mo1.2O18,167,2,30.0,3.0,9,9
1532450,Co0.4287Rh2.5713O9,166,2,12.0,3.0,9,9
1523544,Ho7.2Tm0.8Mn16,227,2,24.0,3.0,9,9
1527552,DyCuGe,194,2,6.0,3.0,9,9
1010167,Cu3N,221,2,4.0,2.0,9,9
1540053,Tm10.668S16,220,2,26.668000000000003,2.0,9,9
1537625,NpRu2,227,2,24.0,2.0,9,9
9002348,MgO2,164,2,3.0,2.0,9,9
1509171,Zn0.4Cd0.6Ag1,221,2,2.0,3.0,9,9
1526944,Be(CN)2,224,2,10.0,3.0,9,9
1526482,CoP3,204,2,32.0,2.0,9,9
1541229,SrSn,63,2,8.0,2.0,9,2
7222886,Ca1Be0.75Ge1.25,191,2,3.0,3.0,9,9
1523540,Sm3Pu,194,2,4.0,2.0,9,9
1533876,Th4Ga2.32Ge4.16,141,2,10.48,3.0,9,9
1529994,Ce1Fe0.5Si1.5,191,2,3.0,3.0,9,9
1008115,UB12,225,2,52.0,2.0,9,9
1524968,LaCd,123,2,2.0,2.0,9,9
1010930,NiSb,194,2,4.0,2.0,9,9
1525344,Ta2Co3.6Pt2.4,194,2,8.0,3.0,9,9
1527320,U1Si1.66,191,2,2.66,2.0,9,9
1510531,Nb6Fe0.124Au1.876,223,2,8.0,3.0,9,9
1009058,B2Mo,191,2,3.0,2.0,9,9
1524611,Ce3Tl,221,2,4.0,2.0,9,9
1538061,UGe3,221,2,4.0,2.0,9,9
1525285,CrNiF6,167,2,24.0,3.0,9,9
1533484,Na5.824Tl8,227,2,13.824000000000002,2.0,9,9
9008810,CeCd,221,2,2.0,2.0,9,9
1522690,Zr8V5.92Ni10.08,227,2,24.0,3.0,9,9
1523417,Gd1In1.5Sn1.5,221,2,4.0,3.0,9,9
1524022,Sm1In1.5Cu0.5,191,2,3.0,3.0,9,9
2300550,PuTe,221,2,2.0,2.0,9,9
